id,name,host_id,host_name,room_type,price,minimum_nights,availability_365
32579503,Pine fruit store,244850304,Wenlong,Private room,6892,31,365
32579896,"Beside the Spring Road Subway Station, the postmodern is simple",156712000,Sea bin,Entire home/apt,336,1,358
32580169,Fuchengmen Metro Day Sub month Lease Levy Youth Apartment,243451117,Xiaodong,Shared room,101,3,334
32580313," Taro  high rise Sunshine Holiday   Restaurant   8 minutes Earth Tani Palace, 15 minutes later Hainan   Sanlitun, 25 minutes Airport",219817944,Grace,Entire home/apt,396,1,253
32580334,CBD   Guomao   Double Well   Dawang Road   Kowloon Mountain   Baisi Bay   Postmodern City   Sanlitun   Tiananmen   Metro  Phone Number Hidden By Airbnb ,222304688,Yy,Entire home/apt,396,1,364
32581739,Near Tianmenmen Wangfujing Guoom Trade Sanlitun 10 Jin Song Station Huadongyuan Warm 2,244734939,Long,Entire home/apt,597,1,64
32582129, Sai Shi Mystery Garden  Beijing Second Ring Road 5 10 Double Subway Late and Palace Bird s Nest For Testament International Trade Zhongguancun Foreign Trade Supervision Sino Japanese Anise Northern Power Station Station Warm Heart Queen Room,21560089,May,Private room,168,1,35
32582346,"The supermarket around the room near Beijing South Railway Station, shopping and entertainment",226416117,Geese,Private room,201,1,365
32583126, Metro Line 4 0 Distance  Sunshine Separate Bedroom Residence Of Philipp   Subway 4,51675472,Philipp,Private room,127,1,28
32584335,Changyang Outlet Simple Fashion Suite,216313620,Honesty,Entire home/apt,342,1,169
32584755,"Front door, Tiananmen, the Forbidden City Old Beijing Siheyuan 2",244891167,Flood,Private room,429,1,346
32584959,"Tiananmen, Guomao, Jin Song Shuangjing Metro Line 10, Line 7, No. 14 Huaden Park, warm and big.",244889860,Speech,Entire home/apt,584,1,151
32585105,2   Retro Second Ring   Taoranting   4 Station Tiananmen   1 Station Beijing South Railway Station,241529430,White shell,Entire home/apt,376,1,83
32586045,Wuli Triar bamboo hi hung is adjacent to the Imperial Palace Wangfujing Art Museum we don t host foreigners ,85890005,Niki,Private room,235,1,76
32587709,Aku home           Double subway station   Wangjing SOHO   Central US   798   Food Holy Land   Come,61188082,Judy,Private room,181,1,330
32588096,    European two bedroom   Tianshan Soft Plaza Shopping Center   Near Subway Line 6 Wukeong Gymnasus 301 General Hospital Aerospace Center Hospital Directa,183106444,Zhang,Entire home/apt,450,1,358
32588226,"CBD warm room, quiet, easy to travel",219662442,Cathy,Private room,181,1,0
32591354,"The golden land has not been in the future, near the airport, modern simple and comfortable, LOFT",244858082,Haitao,Entire home/apt,336,1,88
32593995,"North Medical Third Hospital, Sixth Hospital, North Shadow, Beihang, Peony Garden, Tower, Garden North Road, fashion and simple, warm and old",182940547,Xu Yan,Entire home/apt,409,1,362
32594455,Cozy Room At Chongwen Me Girls Chongwen Warm Site,41517490,Mengmeng,Private room,302,1,37
32594943,A1 North University Shoumen University Zhongguancun Suzhou Street near the Furong Community Women s Apartment Living Room A1  my homepage also has a low price optional ,184003671,Boundary,Shared room,67,1,365
32595054, Beijing Hutong Temple   Log Life   C  Old Beijing Second Ring Hutong Solona is close to the Forbidden City   Tiananmen   Nanlong Gulou   Houhai,214958092,Fennel,Private room,168,1,9
32595325, Beijing Hutong House   Imagination Space   A  Old Beijing Second Ring Hutong Surrounding Tourinai Palace   Tiananmen   Nanwei   Drum Tower   Houhai,214958092,Fennel,Private room,188,1,9
32595372,Wangjing SOHO Business Circle Comfortable Economic Shuangshi Big Two Residents,106667510,Wendy,Entire home/apt,550,1,117
32595448,Tongzhou North Guan New Great Loft Ocean House hardcover Nordic style,178156008,Jade,Entire home/apt,322,1,364
32595583," All sets of Search Flower House  is located in Dongzhimen Metro, convenient   Sanlitun Community International Trend   Industrial Concert   Sunshine is full of floral",191841845,Spring beauty,Entire home/apt,342,1,355
32595630,A2 Peking University Shoumen University Zhongguancun Suzhou Street Near Furong Community Women s Apartment Living Room Shop A2 Personal Homepage,184003671,Boundary,Shared room,67,1,362
32595681,B1 North University Siemens University Zhongguancun Suzhou Street Near Furong Community Women s Apartment Bedroom B1 Personal Home Person,184003671,Boundary,Shared room,67,1,341
32595729,"       Warm 2   Beijing Zoo Aquarium Tianwen Museum, Exhibition Hall, People s Hospital, Fuwai Hospital Children s Hospital",48623984,Yan Jie,Entire home/apt,550,1,73
32595761,B2 Peking University Shoumen University Zhongguancun Suzhou Street near the Furong Community Women s Apartment Bedroom B2 Personal Home Homepage,184003671,Boundary,Shared room,67,1,351
32595770,Original,195106814,Cao,Entire home/apt,416,30,90
32595904,C1 Peking University Shoumen University Zhongguancun Suzhou Street near Furong Community Women s Arms Bedrooms C1 Personal Homepage,184003671,Boundary,Shared room,67,2,364
32595956,C2 Peking University Shoumen University Zhongguancun Suzhou Street near Furong Community Women s Apartment Bedroom Downstool C2 Personal Homepage,184003671,Boundary,Shared room,67,2,351
32595966,"After the Shuangjing Street, the Shuangjing Street, the Shuangjing Street, Shuangjing Street, convenient, fully equipped with Loft room, separate bathroom",147458545,Cloud,Entire home/apt,309,28,364
32595985,D1 Beida Siemens Zhongguancun Suzhou Street near Furong Community Women s Apartment Bedroom D1 Personal Homepage Also Multi set,184003671,Boundary,Shared room,67,2,362
32596024,D2 Peking University Shoumen University Zhongguancun Suzhou Street Near Furong Community Women s Apartment Bedroom D2 Personal Homepage Also Multi sets,184003671,Boundary,Shared room,67,1,351
32596064,Xue Single Apartment,150877104,XUE,Private room,148,1,364
32596103,"East Fourth   Chaoyang Gate   Wangfujing   Forbidden City, the root of the Huangcheng, the hinges, zero distance experience old Beijing s smoke",160787185,Cat,Entire home/apt,403,1,346
32596382,Shidu Ye Sanpo Yunju Temple Chaoyou Huayin Swan Lake Scenic Area Warm Sanyue Room Temple Treatment Mountain View South and North to Good House  Self Pisted Check in ,145973713,Departure,Entire home/apt,403,2,175
32596414," Fang  Youth Road Chaoyang Joy City near the subway, 20 minutes to Sanlitun, the international trade .798. Communication university, warm and comfortable",177779453,Mr. He,Shared room,94,1,365
32596423," Tianhe jade  Loft Apartment Tourism is beautiful. Xiangshan eight large Summer Palace Botanical Garden, Plastic Hospital, Jingxi, Sanbo Hospital is close",219649546,Chen Chen,Entire home/apt,523,1,362
32596607,"The North Second Ring Road is close to the Lane of the Gulou Street, Nanluogu Lane, just a five minute walk of the two bedroom.",107731837,Loyal Tao,Private room,148,2,83
32597507,"Beijing Huangchenggen Ganluoguxiang Drum Tower, Qiheqi Street, Wudong Hutong, Four life girls dormitory, dormitory 1.2 single bed",136495629,Tang,Shared room,161,1,359
32597547,"Bird s Nest Water Cube, the first floor of the Qinghua North University is independent, and it is only 10 minutes from the 8th line.",70495982,starfish,Private room,141,2,89
32598097,Long rent special national trade Shuangjing Song Jiazhuang Tiananmen Chengshou Temple Subway Station.,141039724,Rural,Private room,161,1,326
32598294,Nearby Bird s Nest Water Cube Quiet Comfort Queen Room,137245110,Mag,Private room,295,1,365
32598296,"Capital Airport   ART Art Theme Room, couple, sex, parent, no print bedding, etc.",230857472,Xiaohua,Entire home/apt,302,1,343
32599070,China Resources. Couples,245038540,Bin,Entire home/apt,289,1,173
32599248,Cozy 1min Walk to Subway near Olympic   Breakfast,223485049,Alex,Shared room,101,1,82
32601659,"Hardcover, superb, straight, sunny, two bedroom, body,    , Sanlitun, Yonghe Palace, 100 meters subway, airport line straight",115490054,Hao,Entire home/apt,503,1,73
32602522,Cocade College Western Court Tesam,228220467,Great,Entire home/apt,268,1,365
32602812,Wangjing Metro Station is near the South Lake Zhongyuan Community Warm and small single room can rent a few days can also rent a few months.,155366819,Pocket,Private room,188,3,173
32602965,"Near Happy Valley 160 square meters three rooms, one hall apartment",82789324,Feel,Entire home/apt,362,2,365
32603322," Wangfujing Association and Eve Sunshine Original Wood 2 Living Room   Metro 5 minutes  Near Tiananmen, Forbidden City, Child Research Institute, Nanluoguxiang, Houhai, Yonghe Palace, Guozijian",101670092,Spring,Entire home/apt,497,2,348
32603523,"Germany, North Normal University, Northern Mail, Elevator, hardcover",245078123,Rough,Private room,255,1,365
32603566, That Lu Bay. Big Golden  Dawang Road   Baisi Bay   International Trade CBD   Postmodern City   Happy Valley   Sihui   Double Well   Guangqua   Nethong Community,184243561,Bay,Entire home/apt,456,1,77
32604182,2 bedrooms walk Tiananmen Shengqi   Forbidden City   Grand Theater   Front Door   Near Subway   Hutong Sihe Hospital   Wangfujing   Xidan   Dajie   Beijing Concert Hall,235360610,Sha Ting,Entire home/apt,1355,1,343
32604399,Five Executives College Road Tsinghua North Dalin University of Rhein Spring Independent Single Room,6907139,Hua,Private room,215,1,89
32604638,4 bedrooms walk Tiananmen Shengqi   Forbidden City   Grand Theater   Front Door   Near Subway   Hutong Sihe Hospital   Wangfujing   Xidan   Dashi   Beijing Concert Hall,235360610,Sha Ting,Entire home/apt,2496,1,339
32604843,7 bedrooms walk Tiananmen Shengqi   Forbidden City   Grand Theater   Front Door   Near Subway   Hutong Sihe Hospital   Wangfujing   Xidan   Dafa   Beijing Concert Hall,235360610,Sha Ting,Entire home/apt,4301,1,327
32605586,Guomao CBD Jinmaofu Minimalist True Queen Room,227642578,Walking,Entire home/apt,295,1,363
32606152,The position of the best in the     East Trade Lane Wangfujing,92057322,Abbey,Entire home/apt,302,1,71
32606508,Oriental hometown contemporary simple hardcover,191626573,home,Entire home/apt,2691,2,149
32607732," 4    Next to Changyang Metro Station, Fashion Technology Loft, Beijing West Railway Station 38 minutes",229035662,Enter,Entire home/apt,322,1,74
32613287,Building,106469699,菀,Shared room,101,1,0
32614861,Soho Modern City Family Apartment,243047563,loose,Private room,289,1,180
32615458,Tongzhou Wanda Beiyuan Metro Beijing One A comfortable economic room,240430631,Kay,Private room,107,1,296
32616193,"Nanluum Lane, Qihe Palace, can go to the four character room of the Xiangjia Capital  a bed ",243234643,Sharong,Shared room,87,1,350
32616276,Nanluogu Lane Yonghe Palace is walking to the four character room of the Xiangjia Cardi  a bed ,243234643,Sharong,Shared room,87,1,349
32616358,"Nanluum Lane, Qihe Palace, can go to the four character room of the Xiangjia Capital  a bed ",243234643,Sharong,Shared room,87,1,350
32616426,"Pig sister s hut  Beijing West Railway Station , separate room, separate bathroom",245011901,Beautiful,Private room,255,1,173
32616437,"Nanluum Lane, Qihe Palace, can go to the four character room of the Xiangjia Capital  a bed ",243234643,Sharong,Shared room,87,1,349
32616570,Guomao CBD World Trade Tiange Hu.com hardcover second bedroom,165084111,Wennan,Private room,228,1,84
32616605,"Xiangjia Queen Bed Room, who is in the Gulu Lane, Lama, Lama",243234643,Sharong,Private room,215,1,352
32618006,Beijing Yanqi Lake is inhabelling. Wutong Bed and Bed and Super Garden Swimming Pool Network Red Card,131463534,Ladystory8,Entire home/apt,2496,1,360
32618399, Website Hidden By Airbnb  Night Forest House B   B,131463534,Ladystory8,Entire home/apt,1000,1,362
32618631,Coastal Selo City 2nd Room 2 Hallup,108285646,Fan,Private room,201,1,179
32618902,"One room, one bed 14, straight to Wangjing, Beijing South Railway Station, No. 8 Temple Temple Bide, Vintage Two bedroom, main bedroom with balcony independent single room",118500918,Fireplace,Private room,228,1,272
32619123, Sunshine Holiday  Jinmaofu Apartment   No. 7 Line Glocate Subway A   Near Country Trade CBD Dawang Road Pengohui   Quiet and Convenient   Waiting for Traveling,151324711,bell,Entire home/apt,389,1,86
32619128,LOFT Movie Room near Metro Line 6 Joy City,245235449,micro-,Entire home/apt,396,2,180
32619332, Only girl 5 bed  5 minutes 10 Line Territories North Yutian   North Airlines   Third Hospital 6 World Emperor Bed Bed Girl Dormitory Learning Comfort Home,216180843,Classmate,Shared room,87,1,84
32619394,A girl in the 798  limited to girl ,243984215,Sea search,Shared room,114,1,91
32619845,A girl in the 798 art area  limited to girls ,243984215,Sea search,Shared room,114,1,91
32620290," Warm small Paris  Chang an Street is close to Metro   Shoubo, Baiyun View 7 minutes   150 meters from Public Security University, 1.7 km from Beijing West Railway Station",244892604,Bright,Private room,201,1,178
32620488,Youth Road Huaying Yi City boutique four lived,245246230,Kai Qiang,Entire home/apt,886,1,345
32621485,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,597,1,365
32621532,Guomao CBD Panjiayuan Girl Apartment A,245219215,Susie,Shared room,81,3,84
32621872, Black and White England  Sitting in Beijing International Trade CBD Master Window Jing Jinmao 2nd Suites   Second to Line 6 Dapadium Pavilion   Guomao CBD Hearing Hui Dawei Road  ,151324711,bell,Entire home/apt,396,1,81
32621927,"Ultra cost effective airport, 200M walk to Wangjing Metro   Wangjing SOHO   Kirin New World, South Sunshine",126209234,Hui,Private room,188,1,284
32621993,"Opposite to the Olympic Village, the warmth of the two, can live 6 people, Lin Biao Shui Cube Chinese Academy of Psychology Institute, etc., 306 Sino Japanese Friendship College Road",17109828,Judy,Entire home/apt,537,1,300
32622022,A girl in the 798 art area  limited to girls ,243984215,Sea search,Shared room,114,1,91
32622150,"Double Subway 5, 13 high rise independent big bay window",245256533,Departure,Entire home/apt,235,1,365
32622392,"Recent door, Tiantan, Tiananmen independence, one residence 1.8m double big bed room",237558871,Moonlight,Entire home/apt,470,1,361
32622493," New House Special  is extremely simple   near Bird s Nest Hainan, College Road Foreign Trade, Beihua, Anzhen Hospital   5, 10 line        ",15402254,Chen Xiang,Private room,329,1,71
32622732,Wei Gongcun Metro Station Stomatological Hospital,239739815,Ancient month,Shared room,302,1,361
32622920, Hutong Sen  Second Ring Hutong Duplex LOFT Twin Double Use 4 people walk in Nanluogxiang   Houhai   Jingshan   Forbidden City   Tiananmen,69955838,Donkey,Entire home/apt,497,1,162
32623230,A girl in the 798  limited to girl ,243984215,Sea search,Shared room,107,1,91
32624293,"The yard at the foot of Guibeikou Wild Growth, the Great Wall A1 Guanshan Moon",146061576,Cultural and refined,Private room,1181,1,180
32624512,Youth Road Subway Line 6 Joy City Warm and Comfort One Room 4   11,157880567,Long,Entire home/apt,369,1,320
32626395,House intelligent Nordic  Jane ,189049139,orange,Entire home/apt,315,1,364
32627268,Impression Beijing,87183286,Tear,Entire home/apt,329,3,181
32627654,Subway Line 4 Biomedical Base Station Hardcover Queen Room,53275554,ugly,Entire home/apt,302,1,38
32627825, The feeling of going home  Guomao CBD Double Shui Subway Exterior Suffering Warm Studio,245296752,Pretty,Private room,289,1,364
32628072,Near three yuan bridge country exhibition East Straight International Trade Sunshine,136318114,Me,Entire home/apt,597,1,327
32628740,Free pick up Tiananmen Front Duplex Apartment Walk View Signal Subway 9 people,225799657,Max,Entire home/apt,1000,1,314
32628896,"Qingqing Cloth   close to Honguxi Temple, Yanqi Lake, suitable for 3 5         ",230762858,Liangzi,Entire home/apt,3597,1,87
32629248,"Near Sanlitun Taikoo, International Trade, Chaoyang Park, Blue Harbor, Maternity Hospital, Comfortable Two, 400m from Unity Lake Metro Station, 5 minutes walk",219070605,Worldwide,Entire home/apt,591,1,77
32629316,"    Tiananmen, the Forbidden City, Temple, Tongren Association, New World, Chongwenmen, Magnetic Exit, Romantic Comfort Queen Room",210502255,玖,Entire home/apt,591,1,362
32630094,"First Economic and Trade University, Tiantan Hospital, 5 minutes from Metro No. 10",243583825,Xiao Ming,Private room,255,1,168
32630439,Separate apartment near the West Railway Station,228159568,Sharp,Entire home/apt,262,1,10
32630689,Near Changyang Metro Yasu Function,214027181,Reading memory,Entire home/apt,302,2,83
32631410,Doors in the Wangjing Metro Station,74265599,Limn,Private room,181,2,13
32631419,      2.28 3.10 Short term rental high end community Northern European style Cozy room by lama Temple,35609397,Olivia,Private room,127,2,51
32631902, Yi Xin  Northern Europe Qingxin Treasury two rents 5 minutes subway station Dazhang Temple North Ying University of Political Science and Law North Night University Daxiezhi Zhongguancun Super Near,40157933,Dreamchild,Entire home/apt,537,2,66
32632201,Aku home  super stick  double subway station   Wangjing SOHO   Central American   798   airport   gourmet   cooked   cat club,61188082,Judy,Private room,221,1,166
32632430, Dream Island   Neverland  Two home warm   subway 6 9 line   projection   art light luxury   new room   Xizhimen Xidan traffic convenience,230904984,Monchy,Entire home/apt,698,1,158
32639003,"Subway station, near South station, Xidan double big bed hardcover apartment",115611632,Ruifen,Entire home/apt,396,1,88
32639200,"Zhongguancun Metro Station is quiet and warm and comfortable and comfortable, so you can find a feeling of home.",238582090,Each,Private room,148,1,319
32639647, Near Subway Outlet Changyang University City  INS Nordic Frequency Retro Wind Hardcover LOFT Family Two Belling,105460921,Cloud,Entire home/apt,396,1,354
32642022,Dafu Square Shopping Mall Comfort Fu an Apartment 506,245421704,Tianhong,Entire home/apt,268,1,180
32642195,"The Forbidden City Tiananmen Wangfu Jingdong City Second Ring Senior Apartment is quiet and good sleeping, the National Gate Subway Airport, the Baby Research Institute Sanlitun Bar Industry, the sea bar roast duck",128104916,In,Entire home/apt,396,2,26
32642575," Only girls up and down  5 minutes 10 line subway North Shadow   North Airlines   Third Hospital 6 people in the world, the bed, girls, dormitory, work, comfortable home",216180843,Classmate,Shared room,87,1,63
32643123,Air Force Hospital Plaid 3stro 3,245432632,Yong Huan,Private room,255,1,365
32643509,Spacious Master Suite Near Shaoyaoju Station in BJ,39668241,Eric,Private room,168,1,84
32643843,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,597,1,365
32643947, April Special  Art Space   Sanlitun Tauri North District   Agricultural Exhibition Hall Metro Station       CACTUSSPACE,225324677,Chao,Entire home/apt,349,1,75
32644427,Metro No. 5 Tiantongyuan Station Liquid Bridge Nordic Bed Room,214018385,Snow Ming,Private room,201,1,365
32645102,Mutianyu Honguxi Temple Huairo European Decoration Style House,239424052,Month,Entire home/apt,2181,1,179
32645382,"Badaling Great Wall Wall Association, three bedroom, Nordic INS style, Lucky House",205196675,Whatche,Entire home/apt,557,1,87
32645909,Huangcheng Rennan Nanluoguxiang Drum Tower Emperor Qi Street Five Yam Hutong Subway Girls Dormitory Quadruple Submarine 1.2 Bed Individual Fiber Outlet Air Conditioning,136495629,Tang,Shared room,168,1,356
32645959,Huangcheng Rennan Nanlu drum lane Gulou                       1.5 Double Bed girls dormitory can live in two people to save air conditioning,136495629,Tang,Shared room,215,1,360
32645974, Yixin  North Europe Qingxin single room master bedroom 5 minutes subway station Dazhang Temple North Ying University of Political Science and Law North Night University Daxiezhi Zhongguancun Super Near,40157933,Dreamchild,Private room,295,1,67
32646014,New Yunzhai   Second Ring Subway Station Elevator House Regular Two Rooms One Hall Puhuang Fuhua Commercial Area Floor Balcony Facing Garden Tranquility Recommend Tale Tongren Association and Forbidden City,74221586,Yoyo,Entire home/apt,416,1,122
32646152,"Gulou small courtyard centuries old house leisure Italy Yi Su Wei independent courtyard main house LOFT lying,",197619123,You,Private room,470,1,81
32646602,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32646711,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32646752,"Near Beijing South Railway Station, Wangfujing, Tiananmen. Come, Japanese simple wind.        ",207723429,Jackie,Entire home/apt,429,1,355
32646794," Puffs  near Beijing South Railway Station, Double King Room. Metro Line 4 Public Welfare West Bridge Station, directly to Xidan Wangfujing",207723429,Jackie,Entire home/apt,389,1,347
32647497,"Beijing Deputy Diendar Subway Warm Independent Bedroom, first arrived in Beijing, good point",245474482,Yanna,Private room,107,1,364
32648001, Coconut Forest Shadow  Movie screening hall high rise overlooking CBD Guomao night scene   Lin Dawang Road Shuangjing Beijing Station Sanlitun Happy Valley 20 minutes,221950938,Miya,Entire home/apt,577,1,123
32648092,Fantasy House Afob Lincoln Park luxury European,151027648,Hustle,Entire home/apt,369,1,364
32648286,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32648712,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32648719,"Close to the International Trade Sanlitun CBD   Goldai Road 6 14 Subway Exit, the elevator room   can overlook China Zun and CCTV",28161456,恬 恬,Private room,148,2,38
32648969,"20 minutes to the airport, Wangjing South Metro Station is 5 minutes walk, nearly 798, Tsinghua University, Lido Business Circle, Wangjing Hospital, Huaxin Hospital",85475044,Ziwen,Entire home/apt,899,2,0
32649322,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32649332,Capital Airport New National Exhibition Metro Nordic Myths Super Large Loft Villa Grade,242595684,WEAT,Entire home/apt,698,1,180
32649349,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32649464,Nanluoguxiang Gong Wangfu City Deputy Center Metro Line 6 Materials College Station Exquisite Sunshine,222112538,Tao Tao,Entire home/apt,289,1,86
32649636,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32649639,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32649642,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,604,1,365
32650435,The yard under the Great Great Great Wall of Guibeikou   small live in the Great Wall A2 Mountain River,146061576,Cultural and refined,Private room,1181,1,180
32650698,The yard at the foot of Guibeikou Wildcastle City   small living in the Great Wall A3 wind blowing wheat,146061576,Cultural and refined,Private room,1282,1,180
32650742,Wangjing Soho High end community   14 lines Wangjing South   floor to ceiling window large bedroom   double bed   cat drink   free comfort   commercial area   near airport,85277594,Megan,Private room,268,1,0
32650809,Drum Tower House Yi Su Di Garden Loft Die Guo,197619123,You,Private room,470,1,81
32651239,The yard at the foot of Guibeikou Wildcastle   small living in the Great Wall A4 Mountain Yings,146061576,Cultural and refined,Private room,1282,1,180
32651375, Beijing South Railway Station  Bo ai Hospital   Dahongmen Drama Art Vocational College Duplex,121225836,Morning stopp,Entire home/apt,503,1,358
32651385,The yard at the foot of the Guibeikou Wild Growth   small live Great Wall A5  and Tianjia,146061576,Cultural and refined,Private room,1080,1,180
32651421, The eve of the burning   Bai Lu  Shichahai Gulou Zhonglou Nanluogu Lane 1   4 Designer Independent Siheyuan Homestay,99367920,Carrie,Private room,866,1,81
32651566,The yard at the foot of Guibeikou Wilderness   small live in the Great Wall A6  know,146061576,Cultural and refined,Private room,1080,1,180
32651598, Net        Orelunda tribe   two family single family villa   independence courtyard   suitable couple tour   parent child tour   Yanqing   World park will not choose,83663102,Emma,Entire home/apt,2288,1,359
32651824,The yard under the foot of Guibeikou Wilderness   small live in the Great Wall C1 East Herk,146061576,Cultural and refined,Private room,778,1,179
32652194,The yard under the foot of Guibeikou Wildcurr City   small living in the Great Wall C2 smell,146061576,Cultural and refined,Private room,980,1,180
32652410,Siheyuan at the foot of the Great Wall at the Great Wall of Gujing Town   small live in the Great Wall C3 Star River,146061576,Cultural and refined,Private room,980,1,179
32652522,Tiantan Hospital Subway Tower Science Park Station,217056206,Dream clean,Private room,101,1,167
32654030,"Retest LOFT Near Metro Line 4, direct DC Tang Palace,",245522876,rather,Entire home/apt,369,1,175
32654257,Youth Road Chaoyang Joy City warm hardcover LOFT limited time promotion,64156050,Yu Juan,Entire home/apt,450,2,358
32655760,The first choice for the spacious and comfortable sun room next to Zhongguancun Metro Station,238582090,Each,Private room,148,1,329
32656497,Zhongguancun Metro Station Warm and comfortable sun room makes you find a feeling of home,238582090,Each,Shared room,148,1,0
32656597," Six people                   , near Temple, Music  Tiananmen Forbidden City Beijing South Railway Station Chongwenmen Association Hall and Palace Wangjing CBD",72597704,Watch the wind,Private room,268,2,356
32656803,Subway Line 13 Longze Station opposite the bed room 1,245540343,First,Private room,127,1,348
32657082,NO.4 complete set of 6 people Tiananmen front door Forbidden City Xidan Beijing Station Beijing West Railway Station has the best choice for WiFi laundry cooking in Beijing,138917182,Will,Private room,570,1,85
32657385,"One Flord Children s Paradise Parent child Hospital  Breakfast Academy  Water Great Wall  Very large yard, swimming pool, sand pit, slide, trampoline ... ",168042768,Person,Entire home/apt,1980,1,361
32658024,Beijing people Beijing CBD s hidden market in the hidden market,9848144,Cleo,Private room,315,1,90
32658056,Metro Line 10 Anzhen Yaoyi Economic and Trade University Bird s Nest Asian Games Village,88426795,Alice,Private room,127,5,48
32658162, Nor space  Nanluogxiang style cottage big terrace is 5 minutes drum Tower   Forbidden City   Houhai,214958092,Fennel,Entire home/apt,1302,1,6
32658174,Kelly s House   3 Subway  CBD Guoshong Shuangjing high end community full day sunlight fine decoration independent room girl preferred,66019179,Kelly,Private room,295,1,142
32658771, Cantonese   Mang  with independent private yard Shichahai Gulou Zhonglou Nanluogu Lane 1   4 Designer Independent Siheyuan Homestay,99367920,Carrie,Private room,1087,1,82
32659264,Close to Metro Line 6 Line 6 Baishiqiao South Station Network Red Photo INS Fengxian Poardly Sense 202,243588350,Gesang,Entire home/apt,329,2,346
32662650, Yixin  North Europe Qingxin single room lying 5 minutes subway station Dazhang Temple North Ying University of Political Science and Law North Night Normal University Xizhimen Zhongguancun Super Near,40157933,Dreamchild,Private room,228,1,69
32668484,"Nanluum Lane, Qihe Palace, can go to the four character room of the Xiangjia Capital  a bed ",243234643,Sharong,Shared room,87,1,350
32668561,"Nanluum Lane, Qihe Palace, can go to the four character room of the Xiangjia Capital  a bed ",243234643,Sharong,Shared room,87,1,350
32668624,"Nanyu drum Lane, the palace, the Tatsuka Tmall of the Xiangjia Courtyard  a bed ",243234643,Sharong,Shared room,87,1,354
32668950,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up breakfast  2X2 m comfortable big bed. The full time Beijing style restaurant celebrity kitchen, waiting for you",67553380,Xiaole,Private room,1886,1,365
32670234,A small single room inside 798  limited to girl ,243984215,Sea search,Private room,141,1,80
32670540,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,597,1,365
32670957,your home,138540025,Xinyu,Private room,148,1,3
32670982,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32671047, Moonlight   Spring  open window lying down and watch the star Shichahai Gulou Zhonglou Nanluogu Lane 1   4 Designer Independent Sihe Hospital B   B,99367920,Carrie,Private room,1087,1,80
32671122,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
32671160,"Tiananmen, Forbidden City, Temple of Tiantan, Xidan double big bed 1.8",210287183,Cat,Entire home/apt,497,1,343
32671317,"3 km   new national exhibition from the Capital Airport T3 Terminal. Free pick up, drop off, breakfast  double bed is optional. The full time Beijing restaurant, the famous kitchen, waiting for you.",67553380,Xiaole,Private room,604,1,365
